PO Requestor WWID,SC Number,PO Number,PO Date,PO Validity End Date,PO Net Amt $,PO Supplier Name,PO Supplier ID
B9253593,548945,6791762816,2021-01-04,2021-04-26,12480,lMtRnpXCTwpbmBy,2327
B9710114,548945,6791762816,2021-03-09,2021-04-25,1821,WoIZntYoLQmJPHE,6212
B7965466,548945,6791762816,2021-03-27,2021-07-19,1256,pYPGkhkmvpEuxSl,9125
A2052289,548945,6791762816,2021-03-13,2021-07-05,8981,cOdFKkkKtvoJIRg,7494
A7560303,548945,6791762816,2021-01-08,2021-01-24,13815,weQFbGCaWjrOuWf,6925
A2028315,548945,6791762816,2021-03-21,2021-06-19,5860,LafMBPrLxRJlknF,7256
G9246240,548945,6791762816,2021-03-23,2021-06-13,14167,HNmNefgtkSxeIpM,7657
B0122701,548945,6791762816,2021-03-30,2021-04-04,14301,VSoJyOmJIlMrMTP,5179
A7780367,548945,6791762816,2021-01-30,2021-05-30,13037,EJDuNZqEAndtBdA,5767
A1891332,548945,6791762816,2021-01-21,2021-02-28,8441,hGoSXrWLHsGCXce,3708
G4036056,548945,6791762816,2021-03-29,2021-07-01,12659,SxjhpDHmGimyGfb,3489
B4091885,548945,6791762816,2021-01-20,2021-03-17,6691,uPUljmaLldnpVjt,3921
B4539523,548945,6791762816,2021-03-07,2021-06-17,4491,qGoTKHLcugtQLrW,5055
B4467435,548945,6791762816,2021-01-21,2021-03-29,14314,uFlVJkzRMObNzAu,4437
G0351298,548945,6791762816,2021-03-17,2021-05-07,5769,PdZymeSECeTFyys,3300
G7852190,548945,6791762816,2021-03-28,2021-05-17,13353,qvewPeOmZzPdbsS,4249
B7335630,548945,6791762816,2021-02-03,2021-04-24,1911,npYSNXmDdxJnYLy,7316
A8668917,548945,6791762816,2021-02-21,2021-04-27,9929,cDADUhjRsHCzRvg,2656
G0636425,548945,6791762816,2021-03-06,2021-03-12,2803,wHhIhoNsdYGqGlb,2519
G0350903,548945,6791762816,2021-03-21,2021-04-28,12496,knqiBjoZLxKFomU,4475
A3737444,548945,6791762816,2021-02-25,2021-03-21,3286,dVyJXphNgIVEhNi,4074
G4056886,548945,6791762816,2021-03-03,2021-03-27,8728,GTuMuSuLAFGygmt,8521
A4319340,548945,6791762816,2021-01-01,2021-04-15,3653,SYZAXOptUnYnCaw,5174
B8193062,548945,6791762816,2021-01-13,2021-04-02,8940,txNRWGPMNMhvAhn,9116
A1792196,548945,6791762816,2021-01-02,2021-01-12,1359,JQyHLUKyltEyqDt,1646
A8537292,548945,6791762816,2021-03-16,2021-04-19,7455,vLcHlvPASSEapYI,2018
B5010418,548945,6791762816,2021-01-14,2021-04-03,12273,sEPvfragVdFDpoP,5405
A1164373,548945,6791762816,2021-01-31,2021-04-27,8365,pjMTpkcJBxyAynF,4503
B3337968,548945,6791762816,2021-01-03,2021-04-25,11900,dYJmJhneDYqvHRG,4454
A3529675,548945,6791762816,2021-01-27,2021-02-17,8028,hyTMbXnolocJmlc,3644
G6283038,548945,6791762816,2021-02-08,2021-05-12,14091,ISLCCVNbulXyiMt,8065
B8367278,548945,6791762816,2021-03-10,2021-05-12,7477,vuSfOYeStihGPkE,2349
B0025889,548945,6791762816,2021-01-13,2021-01-14,10794,EIjhUaImIxvyrLe,9880
B9731868,548945,6791762816,2021-01-05,2021-04-26,1454,qjGOFgHKcRvWSsv,5501
A6280864,548945,6791762816,2021-02-19,2021-04-13,2979,NVVhQFQflhNrqtr,1582
G9993125,548945,6791762816,2021-03-20,2021-06-05,14657,aXmZTbZXkhMCkvU,9766
B2848814,548945,6791762816,2021-02-27,2021-06-27,12016,QdsqoaJDnXrDaSg,9017
G9070586,548945,6791762816,2021-02-12,2021-02-18,5797,pELMdNEjKWXSHzd,1029
B6857103,548945,6791762816,2021-01-14,2021-03-12,9440,iQbZbeUYaGuwJeZ,6194
A3240652,548945,6791762816,2021-01-23,2021-03-07,9541,BkQUqKmfbHbWXah,3885
A1166500,548945,6791762816,2021-03-15,2021-04-30,1395,MpPLIGGIszCHgCD,3620
B7645611,548945,6791762816,2021-01-02,2021-01-21,1065,nBnRhyzDeGiwmFM,7293
G4791274,548945,6791762816,2021-03-27,2021-06-15,6534,RuLpIDQbBEDpsCj,9810
A2024856,548945,6791762816,2021-03-02,2021-05-06,9945,yLlxTTtRgMYUiud,7649
A8135926,548945,6791762816,2021-03-19,2021-07-05,6612,dnyBSqLWcebFLUV,3416
A1983512,548945,6791762816,2021-02-21,2021-02-28,9901,UVbebpwXbIitZzc,6488
A6749984,548945,6791762816,2021-01-09,2021-02-22,7011,VoqhbFgakNGndcV,9157
A8179628,548945,6791762816,2021-03-08,2021-06-16,6419,OfcEDYqBMRuzEUE,6956
B7359653,548945,6791762816,2021-03-28,2021-06-12,4093,OOrtIwKylAxbZeB,7158
G1901573,548945,6791762816,2021-03-12,2021-05-24,6466,jxvhVuikSSYnnfM,5161
A3967858,548945,6791762816,2021-03-05,2021-06-04,12346,ekOktlLntUTBJJe,7660
A7947739,548945,6791762816,2021-02-23,2021-03-09,2688,TfiyhnYJmZiKBOY,4584
B8467465,548945,6791762816,2021-01-15,2021-03-25,7201,xJWkxWCYJVzhGvK,6860
G1908348,548945,6791762816,2021-02-23,2021-03-04,6272,JMuRxJjtFtVpJmO,6660
A9546082,548945,6791762816,2021-03-03,2021-03-20,5930,piBHPnMBvkieMKV,3915
G1213190,548945,6791762816,2021-02-15,2021-04-18,13951,qmUOqKTHjNxNhhF,7468
G1394343,548945,6791762816,2021-03-20,2021-05-08,4001,XDGNwihyHBdOOUe,2350
B7840501,548945,6791762816,2021-01-26,2021-04-07,6914,nwyfgcJwaSRLYBA,7713
B6785916,548945,6791762816,2021-02-07,2021-04-04,1929,CpeWfOwEXPZeFNz,4469
B8003411,548945,6791762816,2021-02-24,2021-04-06,3235,AeXxufrnveKMkOx,1907
A6367021,548945,6791762816,2021-02-09,2021-03-14,12690,HQBSQtsKRCUyvzQ,7195
A7992609,548945,6791762816,2021-01-06,2021-04-13,9629,ggtDHEThmGckgKh,5883
A2319928,548945,6791762816,2021-02-28,2021-04-14,11036,BmHsdjLvPQzSCep,9917
B0488438,548945,6791762816,2021-03-23,2021-06-11,3758,fWfEflYEHbteVAO,2404
B2176849,548945,6791762816,2021-03-30,2021-07-21,14269,sHmCCgAzJfczjar,2960
A1117856,548945,6791762816,2021-03-14,2021-07-03,2718,TMtBdAfgDZlsOpI,5168
A3806829,548945,6791762816,2021-02-03,2021-05-12,6497,EYVTmUHFsnYNzzE,2858
B3018753,548945,6791762816,2021-03-25,2021-07-05,9825,ETslLCJTkCufODb,1487
G5062707,548945,6791762816,2021-01-18,2021-03-22,9527,tYrAoJfKfoRnONV,6530
B8158190,548945,6791762816,2021-02-27,2021-03-20,9064,CwYurewWROvXSFc,2544
B7378716,548945,6791762816,2021-02-08,2021-05-24,14181,WoLSUneheEKghvH,3285
B4364573,548945,6791762816,2021-02-13,2021-06-10,12387,ruwAGSQUjIetqqf,3492
G4615485,548945,6791762816,2021-02-03,2021-05-14,9866,pxkcSnzYoKCDoLl,2023
G1850076,548945,6791762816,2021-03-25,2021-05-25,5331,uuIpgzWBIHVNbyx,1612
B8371176,548945,6791762816,2021-01-29,2021-05-07,14336,kUbWWzRDYQxMqQy,3084
A6429523,548945,6791762816,2021-02-07,2021-05-29,14902,ntnGXHTsOPJDhiq,2419
B1518580,548945,6791762816,2021-03-26,2021-06-14,1558,zKSAYBaTsSBBpAm,4500
A8748068,548945,6791762816,2021-03-11,2021-05-17,2657,MCHQMSmjxaCKvxy,6711
B7813036,548945,6791762816,2021-02-14,2021-06-13,3232,KWhkWsZfldrpVbI,8934
G6938979,548945,6791762816,2021-03-14,2021-03-29,14987,fUkedojJdkuERqk,9250
G7755524,548945,6791762816,2021-01-22,2021-04-29,14622,oVIYQnfTsJFXFQm,1942
A2240489,548945,6791762816,2021-01-03,2021-04-27,4391,jghTMFUDJTTKdxc,2805
B7241929,548945,6791762816,2021-03-25,2021-06-02,7590,HEGDVbIGeXgelca,4700
A8156592,548945,6791762816,2021-01-26,2021-04-24,6680,rYZNFYrhAQBAHsR,1022
G4961564,548945,6791762816,2021-01-30,2021-05-19,13655,VTIhhvtHUqiMQfy,3779
B5010823,548945,6791762816,2021-02-23,2021-06-14,4915,JJvXRGZJksbvibL,5827
A2103498,548945,6791762816,2021-01-27,2021-05-20,9899,GyHgxTUIhfLHcXF,7506
B1285450,548945,6791762816,2021-01-23,2021-04-29,2835,IvtsmEfwrlPLjha,2693
A2793854,548945,6791762816,2021-03-18,2021-06-02,10324,XOWVteVwHxINobR,8843
B2818427,548945,6791762816,2021-02-10,2021-06-03,8741,rtuUHsTNiFmuhcj,4917
B5276527,548945,6791762816,2021-01-06,2021-03-13,8274,yUtoeMNCsCpQoUL,1550
A0689890,548945,6791762816,2021-02-20,2021-04-29,4038,PVqoBfArxNhwcaN,1262
B4385667,548945,6791762816,2021-03-19,2021-05-31,7458,fELMhwKZSIvgMnI,9819
A7532333,548945,6791762816,2021-01-26,2021-03-21,12150,wUgFAQHyJrczJtH,7026
G2847226,548945,6791762816,2021-01-22,2021-03-21,4097,ceDAYozRRvkjxYK,8953
A6261951,548945,6791762816,2021-02-25,2021-03-02,12436,HUHKsasSATMXQJR,8218
A5768236,548945,6791762816,2021-02-28,2021-04-07,7809,bERhdhozUdvETfm,7780
B9685295,548945,6791762816,2021-03-07,2021-03-20,7845,TEyhIFWmqcnQHmp,6248
A4698826,548945,6791762816,2021-02-19,2021-04-24,8283,TOcelIYzYJzVIRw,4716
A6121320,548945,6791762816,2021-02-17,2021-03-21,12681,bNIrCfdYcBrnPBU,8033
G0596600,548945,6791762816,2021-02-04,2021-03-31,5196,ojcjCOaiPTrpojc,3127
A7564513,548945,6791762816,2021-02-06,2021-04-21,5897,gguDzhiMontyrQB,9220
B1164150,548945,6791762816,2021-03-12,2021-06-30,6701,cOHuFhWzDprreEl,3178
B4422671,548945,6791762816,2021-03-19,2021-07-07,10853,ADPLUIaAJwTHQyR,4001
A2964627,548945,6791762816,2021-03-19,2021-06-28,8765,zOXHUkeRRoXCcjO,2877
A2264557,548945,6791762816,2021-03-13,2021-06-21,1886,rVkcMFyjdnpKVmv,8628
B7355988,548945,6791762816,2021-01-07,2021-03-09,12444,ICzUItodDlLLbJb,2520
B5861331,548945,6791762816,2021-02-06,2021-05-05,2214,msLpxCsMliYDzTm,3530
B9445229,548945,6791762816,2021-01-31,2021-03-17,2238,pOZRDrAVlUgRIen,4263
A1418805,548945,6791762816,2021-02-28,2021-03-14,2742,bBMXIusiGhqKBoZ,5976
A7431963,548945,6791762816,2021-02-19,2021-04-17,3129,VmniqrAbQIZennH,8906
A3529675,548945,6791762816,2021-02-21,2021-06-21,6932,ytItNcFiNJNZdze,2577
B2425293,548945,6791762816,2021-01-04,2021-03-22,6670,FHEucFRZFIUCTRo,6016
A8990798,548945,6791762816,2021-03-05,2021-05-15,3865,swHVKZkFTneoldA,5353
G0553535,548945,6791762816,2021-01-06,2021-03-13,5768,zPhkOcutvLqMNDo,8776
A2933206,548945,6791762816,2021-03-29,2021-07-08,5453,MFvZGOFuOdvyACd,8821
B1726314,548945,6791762816,2021-03-16,2021-04-25,7320,pyKZtSCgUwSRoaQ,8504
G4397671,548945,6791762816,2021-02-07,2021-04-11,13111,dDkOUIeLcBnXFHx,8717
B9009146,548945,6791762816,2021-01-13,2021-03-26,14819,XBILgZFGROtllTy,3179
A9446475,548945,6791762816,2021-01-03,2021-04-12,8736,FyMlGqthyuWJeyk,9053
G8696733,548945,6791762816,2021-03-13,2021-04-05,8398,bvsTvUNvZFGqrgH,7296
B5079684,548945,6791762816,2021-03-24,2021-06-09,7610,XLjxoeRiqYBNPhU,4489
G1374010,548945,6791762816,2021-02-09,2021-04-18,10522,GKVsBRjpxzIoROI,6682
A7672832,548945,6791762816,2021-01-03,2021-03-02,4485,dCvsxpeGILaiaOy,8607
G0560555,548945,6791762816,2021-01-28,2021-05-16,2655,giBxYBvjPHURNrk,7845
B9754923,548945,6791762816,2021-03-04,2021-05-08,11684,HigtFFXABByQokv,8040
B1718019,548945,6791762816,2021-02-16,2021-03-24,6980,nbCBiNpbPVTowTo,8916
G5528702,548945,6791762816,2021-02-22,2021-02-23,4139,scxAMzQuMRsrMxD,6124
B2353029,548945,6791762816,2021-01-14,2021-01-29,4396,ThUzMBJYvTKInvh,7498
A7892933,548945,6791762816,2021-02-18,2021-03-17,14173,IsoZsoWZWcakeXe,2609
A6151772,548945,6791762816,2021-01-31,2021-04-14,1637,SUxtJEGsDvQroXU,9366
A6034526,548945,6791762816,2021-03-18,2021-04-28,1080,BsBRaxHYByqfQUz,3409
G2363912,548945,6791762816,2021-01-22,2021-04-11,7695,bsmceFWouRNMcef,4122
A5091024,548945,6791762816,2021-03-09,2021-06-25,9201,DYXVaQKIhGisOJo,4061
A6659441,548945,6791762816,2021-01-02,2021-04-12,5986,PWmiBmBWsfpklBT,4341
G8696994,548945,6791762816,2021-02-19,2021-02-25,9920,FEEnGjmmolXlKzC,8580
A4352345,548945,6791762816,2021-02-27,2021-04-16,3820,fjeLpDSyqJbfJji,9887
G8100140,548945,6791762816,2021-01-16,2021-03-21,3181,VrPMzMREesyEZzN,1765
G5841434,548945,6791762816,2021-03-07,2021-03-14,8022,SphaZVGRTwtGlTq,3641
B2650942,548945,6791762816,2021-02-25,2021-02-28,6548,bEgcPNYbsqqdEZv,7898
B2911697,548945,6791762816,2021-03-30,2021-05-17,8132,cCqfdeDQOXNTQLW,9241
G5190955,548945,6791762816,2021-02-02,2021-05-08,7919,FqoWqaglykuOvHN,9317
B6131147,548945,6791762816,2021-01-05,2021-03-28,8820,yOQDAmNOWhzyUDC,7741
B8285039,548945,6791762816,2021-01-30,2021-05-07,4418,JBBKSonrNNBYtUn,9506
A2971511,548945,6791762816,2021-03-30,2021-06-27,11026,kxqMroSYOGDgApW,8256
A3588619,548945,6791762816,2021-01-17,2021-01-22,10825,veylgnyjIBTGofl,2942
A0503606,548945,6791762816,2021-03-08,2021-07-04,7281,wvgUccQFkEHSvWe,7285
A7382439,548945,6791762816,2021-01-15,2021-03-12,13417,GHjrpyLNwLhxAtV,4313
B5939189,548945,6791762816,2021-03-11,2021-06-01,6847,phUpwQsAcvKTick,1655
B3345665,548945,6791762816,2021-01-07,2021-01-29,2345,GtllRxReHsmuYiK,3242
A7848978,548945,6791762816,2021-01-02,2021-01-23,3265,jmxmzSeukkToODq,5934
B5234945,548945,6791762816,2021-01-05,2021-01-28,7610,iAJOPKwPDKCrskR,8186
A5773467,548945,6791762816,2021-02-19,2021-06-18,11593,DqFCuRDUYpJogxg,8428
A1527138,548945,6791762816,2021-03-24,2021-06-07,7841,YGqlSJSHhdhjVBN,1559
G0773680,548945,6791762816,2021-03-04,2021-03-16,10890,pdcwrpUlhzbUsQr,2729
B2998749,548945,6791762816,2021-03-28,2021-04-10,5764,iMySMxPIuNLsRlD,8952
B2958261,548945,6791762816,2021-03-19,2021-05-17,8358,bLUHKSHIryDATkb,6452
A1281711,548945,6791762816,2021-01-06,2021-04-19,11848,GDcWUUrZLgpVJnN,1846
A5483230,548945,6791762816,2021-02-08,2021-06-08,7561,OIzKQyJAeOcpZVn,3142
B1305397,548945,6791762816,2021-02-19,2021-05-15,1186,MUOzDRggjFVTFiv,3051
B8662583,548945,6791762816,2021-03-11,2021-03-20,6452,YpqbmKNkEfDLkNs,9957
B9521792,548945,6791762816,2021-03-03,2021-05-16,8608,LXmubXKzYMzfREs,3808
B8659539,548945,6791762816,2021-02-15,2021-05-25,6980,CZOIDNYyGXGaknL,7337
A2884616,548945,6791762816,2021-03-25,2021-07-01,7256,GsehPwACNGikMyg,2082
G0331239,548945,6791762816,2021-03-04,2021-03-22,5483,xPsYgIiyEsXdqDh,1323
G5013674,548945,6791762816,2021-02-09,2021-04-06,14529,vTHYfunVptUVAzL,6039
A3737444,548945,6791762816,2021-02-01,2021-04-29,2463,YtYGhwOLsoSjyil,3559
B5420713,548945,6791762816,2021-03-14,2021-06-12,3086,PmVMrhXaDfvvVoz,2790
B2940587,548945,6791762816,2021-02-27,2021-05-03,4663,hhLkDmecXxPyOaa,5310
G0744113,548945,6791762816,2021-03-18,2021-03-30,13658,ErAMtyXaopjeqnG,4467
A6265640,548945,6791762816,2021-02-13,2021-02-24,13903,HnARsOtqMOPNpfL,3611
B3721394,548945,6791762816,2021-03-05,2021-04-04,10758,dnSKdqYdnqDgzxw,3796
A4627416,548945,6791762816,2021-01-11,2021-04-27,13607,BdrNWTryYcqQxhM,6926
A4774097,548945,6791762816,2021-03-16,2021-04-12,6089,mwEyCFdHTNpzztX,6431
B6365433,548945,6791762816,2021-03-07,2021-06-26,8386,iOIkYMOqmGlbqWT,7341
G0029323,548945,6791762816,2021-02-13,2021-05-26,1472,fkREuDAsTAdyZcB,8580
A8758734,548945,6791762816,2021-02-10,2021-06-06,10942,FzqGLSVFrzzLSjz,4432
G6218649,548945,6791762816,2021-03-16,2021-06-03,8503,AEJyntlvefJHrzE,3596
A3387392,548945,6791762816,2021-01-27,2021-05-27,13196,IinWpYJyHPFDQHW,2098
A6794872,548945,6791762816,2021-01-24,2021-04-02,4521,QANTNcaZQCPvxpz,2969
G5882883,548945,6791762816,2021-03-18,2021-05-06,11221,dImOjTKKaPfJsAC,3989
B0226732,548945,6791762816,2021-02-19,2021-05-25,13263,HEoqWmKGMKhAyKp,9887
G0329986,548945,6791762816,2021-03-12,2021-05-28,13605,hkqSHAyjgSZmVuV,3229
B8605453,548945,6791762816,2021-02-06,2021-03-28,1812,sIjyyUFaDrJPqId,5099
G9583539,548945,6791762816,2021-02-24,2021-05-20,3388,ZGmSCfNMlvHeiXS,8568
B0042105,548945,6791762816,2021-01-31,2021-02-14,13703,wTsqbuYViOHOZly,6455
A6028531,548945,6791762816,2021-02-24,2021-04-18,10837,fsdouaRGZppfLle,5303
G3496206,548945,6791762816,2021-02-12,2021-06-07,4837,XUVZHGhSYhVOqfr,1575
A1611451,548945,6791762816,2021-02-02,2021-04-13,2942,kVHadMTGEAFPtCS,5980
A6817193,548945,6791762816,2021-02-14,2021-04-20,5452,WmKLVNNTgdvzFsw,8030
G4590430,548945,6791762816,2021-03-18,2021-07-16,4507,WACieiWPPMGLfWE,1914
G5860992,548945,6791762816,2021-03-09,2021-05-12,11947,KsRlguascUHsjPc,3906
G7355119,548945,6791762816,2021-03-17,2021-05-01,14279,BGIxEdkQzTmAGcD,1631
A0119403,548945,6791762816,2021-03-11,2021-03-20,10641,hEmmCUBxwsxiEyJ,3152
A8607211,548945,6791762816,2021-03-04,2021-05-10,6856,jUqXbKEcCPncnKH,5240
B8725866,548945,6791762816,2021-01-21,2021-01-27,3977,plGIypFEJikXyOx,6154
B5497590,548945,6791762816,2021-02-14,2021-05-10,4214,rXIOUCkNXkMifFL,2779
A1349408,548945,6791762816,2021-02-18,2021-06-09,14770,EqAowXxhDoptFaP,4822
B0474036,548945,6791762816,2021-03-09,2021-03-20,2921,BlrSPXOoBJkdARI,8635
G4895644,548945,6791762816,2021-01-06,2021-01-13,3750,clhnmDhaPIqTgoz,6302
A6903918,548945,6791762816,2021-02-01,2021-02-20,4700,lEeCfWQXepyliQc,3248
B1032593,548945,6791762816,2021-01-03,2021-02-23,10989,YnyNyJNFuAnsduQ,7811
A3113179,548945,6791762816,2021-03-21,2021-03-31,5526,WnfnLhqMXQEbsfS,5994
A1813834,548945,6791762816,2021-01-26,2021-05-02,11878,hHlnvlQxxtJSCPh,8605
G5677139,548945,6791762816,2021-01-03,2021-04-01,1280,ezqfnfLnpGgIMpu,4031
A1237203,548945,6791762816,2021-01-12,2021-05-11,14676,vCCnDunGLOERAeq,1754
B4959359,548945,6791762816,2021-02-22,2021-05-21,5712,WGugqSGfDPBJeIF,2382
B0562211,548945,6791762816,2021-02-13,2021-04-16,2175,jwIgaOixzOvIHsn,7741
A3059795,548945,6791762816,2021-03-19,2021-06-21,3960,eseMGGjgoyarEpD,4741
B8030545,548945,6791762816,2021-02-24,2021-06-20,14284,RhRpYwAuDJXFSWF,6603
A1905231,548945,6791762816,2021-01-07,2021-04-24,5802,OgvSQBBkVBPZlNG,1216
A2434771,548945,6791762816,2021-02-12,2021-03-07,2004,kpVbeWljqdeEJXO,2362
A5091024,548945,6791762816,2021-01-30,2021-03-02,14497,pUhplbDcjUfGDhn,4099
B9412094,548945,6791762816,2021-03-06,2021-06-22,2679,xIzNwgABxoAXRRJ,2691
G1959738,548945,6791762816,2021-01-28,2021-04-17,10474,sTizyFymapVjfzd,6887
G7207935,548945,6791762816,2021-03-07,2021-03-16,7771,FPeNmAWPlTftGKn,4082
G9473059,548945,6791762816,2021-03-06,2021-05-11,11936,lnABSrrnztSuLzo,4165
B3852465,548945,6791762816,2021-03-26,2021-07-03,8249,kdfgngBYhanjXEd,7012
G6702844,548945,6791762816,2021-03-21,2021-04-10,2966,VUpGoCdPrRbgOvT,3710
B4810713,548945,6791762816,2021-03-12,2021-03-25,4594,mWOVtzUBxGRwkAR,7833
A8880775,548945,6791762816,2021-03-01,2021-06-05,10065,xgvwbvGKrWJHIXJ,1236
G3857812,548945,6791762816,2021-02-12,2021-04-02,11698,gZfPlttUbYcWKOO,5395
A1154410,548945,6791762816,2021-02-04,2021-03-22,7877,EGPmuyxaUJeEJyO,7090
B1097251,548945,6791762816,2021-01-04,2021-04-15,10830,DKYhZroBaghUftI,1335
G3951823,548945,6791762816,2021-03-07,2021-05-07,7929,aFdKPuIBBlxeini,2698
G1489555,548945,6791762816,2021-01-11,2021-02-13,4542,bJdgUdaHHsdDGUI,7129
A1603864,548945,6791762816,2021-01-10,2021-02-25,13379,cFuAnvWziPcUQfM,2198
B3135456,548945,6791762816,2021-03-10,2021-05-03,12529,OViuzyOojymyOif,3916
B7314102,548945,6791762816,2021-02-09,2021-05-31,14330,BTDgrwsLuxXryeQ,8163
B0578279,548945,6791762816,2021-03-28,2021-05-14,4743,bUVOaCeZCjnwuGh,6504
B2327783,548945,6791762816,2021-01-08,2021-03-23,8650,tpYmcPmaDDRkbHL,9689
B6694314,548945,6791762816,2021-02-18,2021-06-10,2434,qVWdlAYpxyPoQXU,9197
B1907642,548945,6791762816,2021-01-31,2021-05-24,5443,DKkMyhLAwdQglgF,4043
G9053713,548945,6791762816,2021-03-22,2021-04-25,11932,DoclBIdbAJtwqqd,3066
B7949442,548945,6791762816,2021-02-18,2021-03-13,2503,ACOSCgsvcblWqXr,1742
G1796776,548945,6791762816,2021-02-16,2021-03-20,3127,tylyOBQyjLupkbZ,3125
G1922034,548945,6791762816,2021-02-11,2021-06-06,8271,forYHCEIbAPpkhG,6649
G9447082,548945,6791762816,2021-02-12,2021-05-26,8340,fsPFKRUpkuvFcvC,9761
A3343180,548945,6791762816,2021-02-20,2021-03-29,3007,PPIPNklbaKQowhx,7517
B8100367,548945,6791762816,2021-01-31,2021-03-23,10738,AJyWObMeeIkMBmj,3101
G7134713,548945,6791762816,2021-03-11,2021-04-18,14422,jPLGkuIusPbqYLZ,6405
A8746651,548945,6791762816,2021-02-27,2021-06-13,3994,oqPPBvOHfqDuTyO,7990
B5770377,548945,6791762816,2021-03-29,2021-07-14,12778,QFotnWjHUHhvQiB,5153
B0910900,548945,6791762816,2021-02-16,2021-05-18,6587,CAoQrUyQHGJVHRg,6443
G5011306,548945,6791762816,2021-02-03,2021-02-13,14058,ZeNceTXuLzaOAPJ,2075
B0368234,548945,6791762816,2021-02-28,2021-05-06,14753,RnwyLHebjHKZyrw,6722
A6916331,548945,6791762816,2021-01-17,2021-02-15,6182,bybIvZXykoEvvLq,5753
A3183774,548945,6791762816,2021-03-23,2021-05-27,4586,jbqDwVFweSuRHvx,1567
B4621592,548945,6791762816,2021-03-19,2021-04-18,4472,NiDIGsqcYazZKgk,9364
A5347139,548945,6791762816,2021-03-11,2021-03-17,2607,oBsGBiaPfDgaYcb,6554
G1979743,548945,6791762816,2021-03-18,2021-05-17,9771,hUPKsLrzCzYCBrx,1539
B7670091,548945,6791762816,2021-01-06,2021-01-29,14364,QcKReAQYHhleuQB,9452
B5515356,548945,6791762816,2021-03-24,2021-07-04,12302,oNrRZZakEnkxsLu,2286
A4147889,548945,6791762816,2021-01-27,2021-02-11,9071,XoIixHAsEqTikJg,7922
G2707429,548945,6791762816,2021-02-07,2021-04-29,8031,NdFZlljmnEYmkQE,2068
B6567031,548945,6791762816,2021-02-27,2021-06-13,10679,vKQUDOfqvPJbQyp,8685
A3441293,548945,6791762816,2021-03-21,2021-05-19,1569,IlEBkCoZPTbwtbC,4177
B5113845,548945,6791762816,2021-03-29,2021-05-18,5027,cyScnynfVFhRhhm,4192
G5013674,548945,6791762816,2021-03-08,2021-04-27,9914,TWCNDCgbAMKMTih,1887
G2871918,548945,6791762816,2021-02-10,2021-03-25,11945,xpVLRiMDiemHYEQ,3473
A2558275,548945,6791762816,2021-02-28,2021-06-24,2320,QQpOQeAihDGKYTK,8164
A3606647,548945,6791762816,2021-03-02,2021-06-20,14059,mpvHFSjNUVUECqJ,1630
A6671772,548945,6791762816,2021-03-12,2021-05-08,7855,hsJvSCIyoawDiEC,8963
A0018445,548945,6791762816,2021-01-06,2021-03-10,2942,EHjyWeEYgdLeZMR,6896
A7483162,548945,6791762816,2021-01-01,2021-04-12,9040,ernHdfGuiHMhoSo,3072
G3450332,548945,6791762816,2021-02-07,2021-04-30,7899,KlOBdqQDTSBtrYA,9942
B2857922,548945,6791762816,2021-03-05,2021-05-23,4930,ALuOBAMTYPtxRva,4187
G1446725,548945,6791762816,2021-01-12,2021-03-20,14503,XBnHCrNqcvhcMSj,8704
A9254472,548945,6791762816,2021-03-25,2021-05-26,2206,LbXeOWoQiawIjHq,4695
B3012294,548945,6791762816,2021-01-08,2021-04-05,3869,oPxEEacKLlKDBFk,5414
A6280864,548945,6791762816,2021-02-24,2021-05-08,5195,UqNzVWPhIuMPQQl,7933
B5624260,548945,6791762816,2021-03-26,2021-04-07,7695,fgEgTRPRGppNQcd,2543
G6753169,548945,6791762816,2021-03-05,2021-05-19,14460,eBjXlvoHmsdQUME,3456
G8013928,548945,6791762816,2021-01-31,2021-05-07,9448,JSTOiaSeQbQbmyA,8072
A3811402,548945,6791762816,2021-01-05,2021-02-13,8040,dDehpnkGfdoVJDr,6377
A9262360,548945,6791762816,2021-02-13,2021-06-11,12256,fjBkngMbZmjuSSN,9207
B7779977,548945,6791762816,2021-03-04,2021-04-10,8540,QIguJSGhJkNAlwS,7645
A4341179,548945,6791762816,2021-01-10,2021-01-23,11517,MnTiFggymanuLjK,5318
G9191008,548945,6791762816,2021-03-25,2021-04-29,2280,gcEjCYkDUPndgqX,9865
G8688046,548945,6791762816,2021-03-30,2021-07-06,6862,BSZJFXXKaEJuqsg,6416
A9668022,548945,6791762816,2021-01-18,2021-01-26,4127,nLRBuQUWiOrGeJX,9716
A0523031,548945,6791762816,2021-01-08,2021-01-09,14914,wrkwXdLYfDCNLvr,3011
G4208526,548945,6791762816,2021-01-30,2021-02-21,13006,bWoLMrQcRhrREDQ,2390
G4491813,548945,6791762816,2021-02-01,2021-03-18,12384,QdNrhzvXBkBHWhR,9259
B4871985,548945,6791762816,2021-02-17,2021-05-13,9646,nHjMxIyfkDInntA,2227
B2946161,548945,6791762816,2021-02-18,2021-03-05,14089,XjIdwcRfAKsiIla,8729
A8160342,548945,6791762816,2021-01-05,2021-01-20,14141,ERKTghibYXayRcG,6136
B3372375,548945,6791762816,2021-03-03,2021-04-01,13925,rfELLmVgiVyUNtZ,2491
G1637059,548945,6791762816,2021-01-04,2021-04-11,10770,sCJDqUJjnntsZDo,7345
A0138439,548945,6791762816,2021-01-12,2021-02-23,10400,ZOToImlyPjgpMdJ,1753
